title,model_answer,student_answer,human_score,max_score,subject
Prompt3 Typed Essay 6102,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6102 - Content=2/3, PromptAdherence=2/3, Language=1/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",5.83,10,reading
Prompt3 Typed Essay 6103,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6103 - Content=3/3, PromptAdherence=3/3, Language=2/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",9.17,10,reading
Prompt3 Typed Essay 6104,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6104 - Content=0/3, PromptAdherence=0/3, Language=0/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",0.0,10,reading
Prompt3 Typed Essay 6105,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6105 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6106,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6106 - Content=2/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",4.5,10,reading
Prompt3 Typed Essay 6107,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6107 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6108,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6108 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6109,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6109 - Content=1/3, PromptAdherence=2/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",4.17,10,reading
Prompt3 Typed Essay 6110,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6110 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6111,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6111 - Content=2/3, PromptAdherence=2/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",5.33,10,reading
Prompt3 Typed Essay 6112,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6112 - Content=2/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",4.5,10,reading
Prompt3 Typed Essay 6113,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6113 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6114,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6114 - Content=0/3, PromptAdherence=1/3, Language=0/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",1.33,10,reading
Prompt3 Typed Essay 6115,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6115 - Content=0/3, PromptAdherence=0/3, Language=0/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",0.0,10,reading
Prompt3 Typed Essay 6116,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6116 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6117,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6117 - Content=1/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",5.5,10,reading
Prompt3 Typed Essay 6118,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6118 - Content=2/3, PromptAdherence=2/3, Language=1/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",5.83,10,reading
Prompt3 Typed Essay 6119,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6119 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6120,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6120 - Content=2/3, PromptAdherence=2/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",5.33,10,reading
Prompt3 Typed Essay 6121,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6121 - Content=1/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",5.5,10,reading
Prompt3 Typed Essay 6122,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6122 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6123,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6123 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6124,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6124 - Content=3/3, PromptAdherence=2/3, Language=2/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",8.33,10,reading
Prompt3 Typed Essay 6125,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6125 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",6.17,10,reading
Prompt3 Typed Essay 6126,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6126 - Content=0/3, PromptAdherence=0/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",1.33,10,reading
Prompt3 Typed Essay 6127,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6127 - Content=2/3, PromptAdherence=3/3, Language=2/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",8.0,10,reading
Prompt3 Typed Essay 6128,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6128 - Content=3/3, PromptAdherence=3/3, Language=3/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",10.0,10,reading
Prompt3 Typed Essay 6129,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6129 - Content=2/3, PromptAdherence=2/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",5.33,10,reading
Prompt3 Typed Essay 6130,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6130 - Content=0/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",2.17,10,reading
Prompt3 Typed Essay 6131,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6131 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6132,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6132 - Content=0/3, PromptAdherence=0/3, Language=0/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",0.0,10,reading
